Activity ID,Structure,Main structure,Activity Name,Start,Finish,Budgeted Units,Remaining Units,WBS Path,WBS Name,Resource Type,Resource Name
H1E-1C-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,22-Aug-11,23-Aug-11,10484,10484,2.4.1.3.2.3,H1E-1C-W10,Material,Rebar
H1E-1C-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,31-Aug-11,31-Aug-11,7453,7453,2.4.1.3.2.4,H1E-1C-W09,Material,Rebar
H1E-1C-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,9-Nov-11,11-Nov-11,13692,13692,2.4.1.3.2.12,H1E-1C-W02,Material,Rebar
H1E-1C-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,5-Oct-11,7-Oct-11,26729,26729,2.4.1.3.2.8,H1E-1C-W05,Material,Rebar
H1E-2C-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,2-Sep-11,5-Sep-11,29115,29115,2.4.1.6.1.2,H1E-2C-F02,Material,Rebar
H1E-2C-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,9-Sep-11,9-Sep-11,1123,1123,2.4.1.6.1.3,H1E-2C-F01,Material,Rebar
H1E-2C-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,23-Aug-11,26-Aug-11,44932,44932,2.4.1.6.1.1,H1E-2C-F03,Material,Rebar
H1E-2C-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,13-Sep-11,14-Sep-11,9525,9525,2.4.1.6.2.3,H1E-2C-W10,Material,Rebar
H1E-2C-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Oct-11,21-Oct-11,5114,5114,2.4.1.6.2.7,H1E-2C-W06,Material,Rebar
H1E-2C-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,22-Sep-11,23-Sep-11,11495,11495,2.4.1.6.2.4,H1E-2C-W09,Material,Rebar
H1E-2C-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Nov-11,21-Nov-11,16444,16444,2.4.1.6.2.10,H1E-2C-W03,Material,Rebar
H1E-2C-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,28-Sep-11,28-Sep-11,8507,8507,2.4.1.6.2.5,H1E-2C-W08,Material,Rebar
H1E-2C-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,7-Oct-11,8-Oct-11,12443,12443,2.4.1.6.2.6,H1E-2C-W07,Material,Rebar
H1E-2C-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,27-Oct-11,29-Oct-11,8029,8029,2.4.1.6.2.8,H1E-2C-W05,Material,Rebar
H1E-2C-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,9-Nov-11,11-Nov-11,9748,9748,2.4.1.6.2.9,H1E-2C-W04,Material,Rebar
H1E-2C-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,30-Nov-11,1-Dec-11,5604,5604,2.4.1.6.2.12,H1E-2C-W02,Material,Rebar
H1E-2C-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,7-Dec-11,7-Dec-11,7540,7540,2.4.1.6.2.13,H1E-2C-W01,Material,Rebar
H1E-3C-F07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Jul-11,19-Jul-11,65290,65290,2.4.1.9.1.7,H1E-3C-F07,Material,Rebar
H1E-3C-F04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,13-Aug-11,16-Aug-11,28693,28693,2.4.1.9.1.4,H1E-3C-F04,Material,Rebar
H1E-3C-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Sep-11,19-Sep-11,42203,42203,2.4.1.9.1.3,H1E-3C-F03,Material,Rebar
H1E-3C-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,27-Sep-11,30-Sep-11,49827,49827,2.4.1.9.1.2,H1E-3C-F02,Material,Rebar
H1E-3C-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,7-Oct-11,11-Oct-11,40645,40645,2.4.1.9.1.1,H1E-3C-F01,Material,Rebar
H1E-3C-F06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,23-Jul-11,27-Jul-11,52373,52373,2.4.1.9.1.6,H1E-3C-F06,Material,Rebar
H1E-3C-F05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,3-Aug-11,6-Aug-11,34951,34951,2.4.1.9.1.5,H1E-3C-F05,Material,Rebar
H1E-3C-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,14-Nov-11,17-Nov-11,32179,32179,2.4.1.9.2.5,H1E-3C-W08,Material,Rebar
H1E-3C-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Dec-11,19-Dec-11,20244,20244,2.4.1.9.2.8,H1E-3C-W05,Material,Rebar
H1E-3C-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,4-Jan-12,6-Jan-12,29796,29796,2.4.1.9.2.10,H1E-3C-W03,Material,Rebar
H1E-3C-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,12-Jan-12,13-Jan-12,13213,13213,2.4.1.9.2.12,H1E-3C-W02,Material,Rebar
H1E-3C-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,25-Nov-11,30-Nov-11,23170,23170,2.4.1.9.2.6,H1E-3C-W07,Material,Rebar
H1E-3C-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,2-Nov-11,7-Nov-11,16601,16601,2.4.1.9.2.4,H1E-3C-W09,Material,Rebar
H1E-3C-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,6-Dec-11,7-Dec-11,26553,26553,2.4.1.9.2.7,H1E-3C-W06,Material,Rebar
H1E-3C-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,26-Dec-11,28-Dec-11,24455,24455,2.4.1.9.2.9,H1E-3C-W04,Material,Rebar
H1E-3C-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Jan-12,20-Jan-12,14351,14351,2.4.1.9.2.13,H1E-3C-W01,Material,Rebar
H1E-3C-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,22-Oct-11,25-Oct-11,24774,24774,2.4.1.9.2.3,H1E-3C-W10,Material,Rebar
H1E-1A-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,25-Jul-11,28-Jul-11,45787,45787,2.4.1.1.1.1,H1E-1A-F03,Material,Rebar
H1E-1A-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,3-Aug-11,6-Aug-11,16479,16479,2.4.1.1.1.2,H1E-1A-F02,Material,Rebar
H1E-1A-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,12-Aug-11,12-Aug-11,2234,2234,2.4.1.1.1.3,H1E-1A-F01,Material,Rebar
H1E-1A-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,8-Oct-11,11-Oct-11,16989,16989,2.4.1.1.2.9,H1E-1A-W04,Material,Rebar
H1E-1A-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,21-Oct-11,24-Oct-11,18242,18242,2.4.1.1.2.11,H1E-1A-W03,Material,Rebar
H1E-1A-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,10-Sep-11,12-Sep-11,14520,14520,2.4.1.1.2.6,H1E-1A-W07,Material,Rebar
H1E-1A-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Nov-11,1-Nov-11,8749,8749,2.4.1.1.2.12,H1E-1A-W02,Material,Rebar
H1E-1A-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,20-Aug-11,22-Aug-11,10484,10484,2.4.1.1.2.3,H1E-1A-W10,Material,Rebar
H1E-1A-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,26-Aug-11,27-Aug-11,7453,7453,2.4.1.1.2.4,H1E-1A-W09,Material,Rebar
H1E-1A-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,3-Sep-11,3-Sep-11,7955,7955,2.4.1.1.2.5,H1E-1A-W08,Material,Rebar
H1E-1A-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Sep-11,20-Sep-11,11611,11611,2.4.1.1.2.7,H1E-1A-W06,Material,Rebar
H1E-1A-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,28-Sep-11,1-Oct-11,20595,20595,2.4.1.1.2.8,H1E-1A-W05,Material,Rebar
H1E-1A-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,12-Nov-11,12-Nov-11,8442,8442,2.4.1.1.2.13,H1E-1A-W01,Material,Rebar
H1E-1B-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,20-Aug-11,22-Aug-11,28567,28567,2.4.1.2.1.1,H1E-1B-F03,Material,Rebar
H1E-1B-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,5-Sep-11,6-Sep-11,6090,6090,2.4.1.2.1.3,H1E-1B-F01,Material,Rebar
H1E-1B-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,27-Aug-11,29-Aug-11,11756,11756,2.4.1.2.1.2,H1E-1B-F02,Material,Rebar
H1E-1B-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,13-Sep-11,14-Sep-11,13162,13162,2.4.1.2.2.3,H1E-1B-W10,Material,Rebar
H1E-1B-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,30-Sep-11,30-Sep-11,8749,8749,2.4.1.2.2.5,H1E-1B-W08,Material,Rebar
H1E-1B-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,22-Oct-11,24-Oct-11,15221,15221,2.4.1.2.2.7,H1E-1B-W06,Material,Rebar
H1E-1B-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,12-Nov-11,15-Nov-11,21551,21551,2.4.1.2.2.9,H1E-1B-W04,Material,Rebar
H1E-1B-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,3-Dec-11,6-Dec-11,13772,13772,2.4.1.2.2.12,H1E-1B-W02,Material,Rebar
H1E-1B-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,22-Sep-11,23-Sep-11,10158,10158,2.4.1.2.2.4,H1E-1B-W09,Material,Rebar
H1E-1B-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,7-Oct-11,13-Oct-11,22497,22497,2.4.1.2.2.6,H1E-1B-W07,Material,Rebar
H1E-1B-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Nov-11,7-Nov-11,20721,20721,2.4.1.2.2.8,H1E-1B-W05,Material,Rebar
H1E-1B-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,25-Nov-11,26-Nov-11,31938,31938,2.4.1.2.2.11,H1E-1B-W03,Material,Rebar
H1E-1B-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,12-Dec-11,13-Dec-11,16664,16664,2.4.1.2.2.13,H1E-1B-W01,Material,Rebar
H1E-2B-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,10-Dec-11,12-Dec-11,12946,12946,2.4.1.5.2.8,H1E-2B-W05,Material,Rebar
H1E-2B-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,28-Dec-11,29-Dec-11,33408,33408,2.4.1.5.2.10,H1E-2B-W03,Material,Rebar
H1E-2B-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,25-Nov-11,26-Nov-11,11396,11396,2.4.1.5.2.6,H1E-2B-W07,Material,Rebar
H1E-2B-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,17-Nov-11,17-Nov-11,2289,2289,2.4.1.5.2.5,H1E-2B-W08,Material,Rebar
H1E-2B-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,7-Jan-12,10-Jan-12,11391,11391,2.4.1.5.2.12,H1E-2B-W02,Material,Rebar
H1E-2B-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,29-Oct-11,31-Oct-11,11382,11382,2.4.1.5.2.3,H1E-2B-W10,Material,Rebar
H1E-2B-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,3-Dec-11,3-Dec-11,3570,3570,2.4.1.5.2.7,H1E-2B-W06,Material,Rebar
H1E-2B-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Jan-12,17-Jan-12,16796,16796,2.4.1.5.2.13,H1E-2B-W01,Material,Rebar
H1E-2B-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Dec-11,20-Dec-11,15746,15746,2.4.1.5.2.9,H1E-2B-W04,Material,Rebar
H1E-2B-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,8-Nov-11,11-Nov-11,13853,13853,2.4.1.5.2.4,H1E-2B-W09,Material,Rebar
H1E-2B-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Oct-11,21-Oct-11,8092,8092,2.4.1.5.1.3,H1E-2B-F01,Material,Rebar
H1E-2B-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,30-Sep-11,3-Oct-11,14296,14296,2.4.1.5.1.1,H1E-2B-F03,Material,Rebar
H1E-2B-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,8-Oct-11,13-Oct-11,23668,23668,2.4.1.5.1.2,H1E-2B-F02,Material,Rebar
H1C-4A-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Mar-12,19-Mar-12,36454,36454,2.4.2.1.1.3,H1C-4A-F03,Material,Rebar
H1C-4A-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,24-Mar-12,27-Mar-12,36927,36927,2.4.2.1.1.2,H1C-4A-F02,Material,Rebar
H1C-4A-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,2-Apr-12,3-Apr-12,9330,9330,2.4.2.1.1.1,H1C-4A-F01,Material,Rebar
H1C-5B-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,23-Sep-11,24-Sep-11,30156,30156,2.4.2.5.1.1,H1C-5B-F01,Material,Rebar
H1C-5B-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,8-Sep-11,9-Sep-11,17378,17378,2.4.2.5.1.3,H1C-5B-F03,Material,Rebar
H1C-5B-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Sep-11,17-Sep-11,10641,10641,2.4.2.5.1.2,H1C-5B-F02,Material,Rebar
H1C-5A-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,26-Jul-11,28-Jul-11,39010,39010,2.4.2.4.1.2,H1C-5A-F02,Material,Rebar
H1C-5A-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,5-Aug-11,6-Aug-11,11926,11926,2.4.2.4.1.1,H1C-5A-F01,Material,Rebar
H1C-5A-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Jul-11,19-Jul-11,38872,38872,2.4.2.4.1.3,H1C-5A-F03,Material,Rebar
H1C-4C-F05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,5-Oct-11,7-Oct-11,11259,11259,2.4.2.3.1.5,H1C-4C-F05,Material,Rebar
H1C-4C-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,21-Oct-11,24-Oct-11,19205,19205,2.4.2.3.1.3,H1C-4C-F03,Material,Rebar
H1C-4C-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,12-Nov-11,14-Nov-11,10366,10366,2.4.2.3.1.1,H1C-4C-F01,Material,Rebar
H1C-4C-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Nov-11,7-Nov-11,13821,13821,2.4.2.3.1.2,H1C-4C-F02,Material,Rebar
H1C-4C-F06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,28-Sep-11,1-Oct-11,31190,31190,2.4.2.3.1.6,H1C-4C-F06,Material,Rebar
H1C-4C-F04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,11-Oct-11,13-Oct-11,11651,11651,2.4.2.3.1.4,H1C-4C-F04,Material,Rebar
H1C-4B-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Dec-11,19-Dec-11,19896,19896,2.4.2.2.1.1,H1C-4B-F01,Material,Rebar
H1C-4B-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,2-Dec-11,5-Dec-11,17109,17109,2.4.2.2.1.3,H1C-4B-F03,Material,Rebar
H1C-4B-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,9-Dec-11,10-Dec-11,10117,10117,2.4.2.2.1.2,H1C-4B-F02,Material,Rebar
H1C-5C-F06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,13-Jul-11,16-Jul-11,38453,38453,2.4.2.6.7.6,H1C-5C-F06,Material,Rebar
H1C-5C-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Aug-11,22-Aug-11,18083,18083,2.4.2.6.7.2,H1C-5C-F02,Material,Rebar
H1C-5C-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,29-Aug-11,31-Aug-11,10702,10702,2.4.2.6.7.1,H1C-5C-F01,Material,Rebar
H1C-5C-F05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,22-Jul-11,25-Jul-11,14228,14228,2.4.2.6.7.5,H1C-5C-F05,Material,Rebar
H1C-5C-F04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Aug-11,2-Aug-11,14997,14997,2.4.2.6.7.4,H1C-5C-F04,Material,Rebar
H1C-5C-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,9-Aug-11,13-Aug-11,22972,22972,2.4.2.6.7.3,H1C-5C-F03,Material,Rebar
H1W-6C-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,5-Jan-12,7-Jan-12,21994,21994,2.4.3.3.2.8,H1W-6C-W08,Material,Rebar
H1W-6C-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Jan-12,17-Jan-12,25342,25342,2.4.3.3.2.7,H1W-6C-W07,Material,Rebar
H1W-6C-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Feb-12,2-Feb-12,16504,16504,2.4.3.3.2.5,H1W-6C-W05,Material,Rebar
H1W-6C-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,8-Feb-12,11-Feb-12,43974,43974,2.4.3.3.2.4,H1W-6C-W04,Material,Rebar
H1W-6C-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,18-Feb-12,24-Feb-12,21947,21947,2.4.3.3.2.3,H1W-6C-W03,Material,Rebar
H1W-6C-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,23-Dec-11,27-Dec-11,11086,11086,2.4.3.3.2.9,H1W-6C-W09,Material,Rebar
H1W-6C-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,12-Dec-11,14-Dec-11,22912,22912,2.4.3.3.2.10,H1W-6C-W10,Material,Rebar
H1W-6C-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,2-Mar-12,3-Mar-12,14682,14682,2.4.3.3.2.2,H1W-6C-W02,Material,Rebar
H1W-6C-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,10-Mar-12,13-Mar-12,17282,17282,2.4.3.3.2.1,H1W-6C-W01,Material,Rebar
H1W-6C-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,24-Jan-12,25-Jan-12,32742,32742,2.4.3.3.2.6,H1W-6C-W06,Material,Rebar
H1W-6C-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,15-Nov-11,17-Nov-11,28660,28660,2.4.3.3.1.3,H1W-6C-F03,Material,Rebar
H1W-6C-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,23-Nov-11,25-Nov-11,5171,5171,2.4.3.3.1.2,H1W-6C-F02,Material,Rebar
H1W-6C-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Dec-11,3-Dec-11,30797,30797,2.4.3.3.1.1,H1W-6C-F01,Material,Rebar
H1W-6B-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,3-Oct-11,7-Oct-11,21417,21417,2.4.3.2.1.3,H1W-6B-F03,Material,Rebar
H1W-6B-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,15-Oct-11,17-Oct-11,5349,5349,2.4.3.2.1.2,H1W-6B-F02,Material,Rebar
H1W-6B-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,22-Oct-11,24-Oct-11,13346,13346,2.4.3.2.1.1,H1W-6B-F01,Material,Rebar
H1W-6B-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Nov-11,7-Nov-11,16108,16108,2.4.3.2.2.10,H1W-6B-W10,Material,Rebar
H1W-6B-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,23-Nov-11,23-Nov-11,7576,7576,2.4.3.2.2.8,H1W-6B-W08,Material,Rebar
H1W-6B-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,13-Dec-11,13-Dec-11,2964,2964,2.4.3.2.2.5,H1W-6B-W05,Material,Rebar
H1W-6B-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Dec-11,19-Dec-11,5217,5217,2.4.3.2.2.4,H1W-6B-W04,Material,Rebar
H1W-6B-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,27-Dec-11,27-Dec-11,4168,4168,2.4.3.2.2.3,H1W-6B-W03,Material,Rebar
H1W-6B-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,10-Jan-12,11-Jan-12,5945,5945,2.4.3.2.2.1,H1W-6B-W01,Material,Rebar
H1W-6B-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Dec-11,2-Dec-11,10611,10611,2.4.3.2.2.7,H1W-6B-W07,Material,Rebar
H1W-6B-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,14-Nov-11,14-Nov-11,5027,5027,2.4.3.2.2.9,H1W-6B-W09,Material,Rebar
H1W-6B-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,6-Dec-11,6-Dec-11,4863,4863,2.4.3.2.2.6,H1W-6B-W06,Material,Rebar
H1W-6B-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,3-Jan-12,3-Jan-12,1474,1474,2.4.3.2.2.2,H1W-6B-W02,Material,Rebar
H1W-6E-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,21-Jan-12,21-Jan-12,6167,6167,2.4.3.5.2.6,H1W-6E-W06,Material,Rebar
H1W-6E-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,28-Jan-12,28-Jan-12,3577,3577,2.4.3.5.2.5,H1W-6E-W05,Material,Rebar
H1W-6E-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,28-Dec-11,28-Dec-11,3639,3639,2.4.3.5.2.9,H1W-6E-W09,Material,Rebar
H1W-6E-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,5-Jan-12,5-Jan-12,9194,9194,2.4.3.5.2.8,H1W-6E-W08,Material,Rebar
H1W-6E-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,10-Feb-12,11-Feb-12,10088,10088,2.4.3.5.2.14,H1W-6E-W03,Material,Rebar
H1W-6E-W02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,16-Feb-12,16-Feb-12,3640,3640,2.4.3.5.2.13,H1W-6E-W02,Material,Rebar
H1W-6E-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,20-Dec-11,21-Dec-11,9851,9851,2.4.3.5.2.10,H1W-6E-W10,Material,Rebar
H1W-6E-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,12-Jan-12,14-Jan-12,17599,17599,2.4.3.5.2.7,H1W-6E-W07,Material,Rebar
H1W-6E-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,3-Feb-12,4-Feb-12,13220,13220,2.4.3.5.2.4,H1W-6E-W04,Material,Rebar
H1W-6E-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,24-Feb-12,24-Feb-12,5792,5792,2.4.3.5.2.12,H1W-6E-W01,Material,Rebar
H1W-6E-F04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,25-Nov-11,25-Nov-11,1684,1684,2.4.3.5.1.4,H1W-6E-F04,Material,Rebar
H1W-6E-F02-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,9-Dec-11,9-Dec-11,860,860,2.4.3.5.1.2,H1W-6E-F02,Material,Rebar
H1W-6E-F06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,14-Nov-11,15-Nov-11,6359,6359,2.4.3.5.1.6,H1W-6E-F06,Material,Rebar
H1W-6E-F05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,19-Nov-11,19-Nov-11,3133,3133,2.4.3.5.1.5,H1W-6E-F05,Material,Rebar
H1W-6E-F01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,13-Dec-11,14-Dec-11,11637,11637,2.4.3.5.1.1,H1W-6E-F01,Material,Rebar
H1W-6E-F03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,1-Dec-11,2-Dec-11,10778,10778,2.4.3.5.1.3,H1W-6E-F03,Material,Rebar
H1W-6A-W09-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,10-Dec-11,10-Dec-11,8011,8011,2.4.3.1.2.9,H1W-6A-W09,Material,Rebar
H1W-6A-W08-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,17-Dec-11,20-Dec-11,16566,16566,2.4.3.1.2.8,H1W-6A-W08,Material,Rebar
H1W-6A-W04-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,20-Jan-12,23-Jan-12,15179,15179,2.4.3.1.2.4,H1W-6A-W04,Material,Rebar
H1W-6A-W01-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,8-Feb-12,8-Feb-12,7772,7772,2.4.3.1.2.1,H1W-6A-W01,Material,Rebar
H1W-6A-W10-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,30-Nov-11,2-Dec-11,21644,21644,2.4.3.1.2.10,H1W-6A-W10,Material,Rebar
H1W-6A-W06-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,5-Jan-12,6-Jan-12,10108,10108,2.4.3.1.2.6,H1W-6A-W06,Material,Rebar
H1W-6A-W03-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,27-Jan-12,28-Jan-12,12302,12302,2.4.3.1.2.3,H1W-6A-W03,Material,Rebar
H1W-6A-W07-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,27-Dec-11,29-Dec-11,21752,21752,2.4.3.1.2.7,H1W-6A-W07,Material,Rebar
H1W-6A-W05-20,LOCK HEAD,LOCK HEAD 1,Steel Reinforcement,14-Jan-12,14-Jan-12,6546,6546,2.4.3.1.2.5,H1W-6A-W05,Material,Rebar
