Activity ID,Activity Name,Start,Finish,Remaining Units,WBS Path,WBS Name,Resource Type,Resource Name
  MW-M02-F02-40,Concrete Placement,30-Nov-11,30-Nov-11,1,2.5.3.2.1.2,MW-M02-F02,Material,TB/CC
  MW-M08-F03-40,Concrete Placement,21-Mar-12,21-Mar-12,0,2.5.3.8.1.1,MW-M08-F03,Material,TB/CC
  MW-M07-F02-40,Concrete Placement,6-Mar-12,6-Mar-12,1,2.5.3.7.1.2,MW-M07-F02,Material,TB/CC
  MW-M07-F01-40,Concrete Placement,12-Mar-12,12-Mar-12,1,2.5.3.7.1.3,MW-M07-F01,Material,TB/CC
  MW-M07-C01-40,Concrete Placement,21-Apr-12,23-Apr-12,1,2.5.3.7.2.4,MW-M07-C01,Material,TB/CC
  MW-M22-C04-40,Concrete Placement,20-Dec-11,20-Dec-11,0,2.5.3.22.2.1,MW-M22-C04,Material,TB/CC
  MW-M22-C03-40,Concrete Placement,3-Jan-12,3-Jan-12,0,2.5.3.22.2.2,MW-M22-C03,Material,TB/CC
  MW-M22-F03-40,Concrete Placement,29-Nov-11,29-Nov-11,0,2.5.3.22.1.1,MW-M22-F03,Material,TB/CC
  MW-M22-F02-40,Concrete Placement,3-Dec-11,3-Dec-11,1,2.5.3.22.1.2,MW-M22-F02,Material,TB/CC
  MW-M22-F01-40,Concrete Placement,10-Dec-11,10-Dec-11,1,2.5.3.22.1.3,MW-M22-F01,Material,TB/CC
  MW-M21-F03-40,Concrete Placement,17-Dec-11,17-Dec-11,0,2.5.3.21.1.1,MW-M21-F03,Material,TB/CC
  MW-M21-F01-40,Concrete Placement,30-Dec-11,30-Dec-11,1,2.5.3.21.1.3,MW-M21-F01,Material,TB/CC
  MW-M21-F02-40,Concrete Placement,21-Dec-11,21-Dec-11,1,2.5.3.21.1.2,MW-M21-F02,Material,TB/CC
  MW-M12-F03-40,Concrete Placement,13-Jan-12,13-Jan-12,1,2.5.3.12.1.1,MW-M12-F03,Material,TB/CC
  MW-M12-F02-40,Concrete Placement,18-Jan-12,18-Jan-12,1,2.5.3.12.1.2,MW-M12-F02,Material,TB/CC
  MW-M12-F01-40,Concrete Placement,23-Jan-12,23-Jan-12,1,2.5.3.12.1.3,MW-M12-F01,Material,TB/CC
  MW-M12-C04-40,Concrete Placement,31-Jan-12,31-Jan-12,1,2.5.3.12.2.1,MW-M12-C04,Material,TB/CC
  MW-M12-C02-40,Concrete Placement,16-Feb-12,16-Feb-12,0,2.5.3.12.2.3,MW-M12-C02,Material,TB/CC
  MW-M12-C01-40,Concrete Placement,24-Feb-12,24-Feb-12,1,2.5.3.12.2.4,MW-M12-C01,Material,TB/CC
  MW-M12-C03-40,Concrete Placement,7-Feb-12,7-Feb-12,1,2.5.3.12.2.2,MW-M12-C03,Material,TB/CC
  MW-M10-F02-40,Concrete Placement,6-Dec-11,6-Dec-11,1,2.5.3.10.1.2,MW-M10-F02,Material,TB/CC
  MW-M10-F01-40,Concrete Placement,14-Dec-11,14-Dec-11,1,2.5.3.10.1.3,MW-M10-F01,Material,TB/CC
  MW-M10-F03-40,Concrete Placement,1-Dec-11,1-Dec-11,0,2.5.3.10.1.1,MW-M10-F03,Material,TB/CC
  MW-M10-W09-40,Concrete Placement,25-Jan-12,25-Jan-12,1,2.5.3.10.3.1,MW-M10-W09,Material,TB/CC
  MW-M10-W08-40,Concrete Placement,1-Feb-12,1-Feb-12,0,2.5.3.10.3.2,MW-M10-W08,Material,TB/CC
  MW-M10-W07-40,Concrete Placement,7-Feb-12,7-Feb-12,0,2.5.3.10.3.3,MW-M10-W07,Material,TB/CC
  MW-M10-C04-40,Concrete Placement,23-Dec-11,23-Dec-11,0,2.5.3.10.2.1,MW-M10-C04,Material,TB/CC
  MW-M10-C03-40,Concrete Placement,4-Jan-12,4-Jan-12,0,2.5.3.10.2.2,MW-M10-C03,Material,TB/CC
  MW-M10-C01-40,Concrete Placement,18-Jan-12,18-Jan-12,1,2.5.3.10.2.4,MW-M10-C01,Material,TB/CC
  MW-M10-C02-40,Concrete Placement,14-Jan-12,14-Jan-12,0,2.5.3.10.2.3,MW-M10-C02,Material,TB/CC
  MW-M09-W08-40,Concrete Placement,13-Jan-12,13-Jan-12,0,2.5.3.9.3.2,MW-M09-W08,Material,TB/CC
  MW-M09-W07-40,Concrete Placement,20-Jan-12,20-Jan-12,0,2.5.3.9.3.3,MW-M09-W07,Material,TB/CC
  MW-M09-W06-40,Concrete Placement,26-Jan-12,26-Jan-12,0,2.5.3.9.3.4,MW-M09-W06,Material,TB/CC
  MW-M09-W09-40,Concrete Placement,5-Jan-12,5-Jan-12,1,2.5.3.9.3.1,MW-M09-W09,Material,TB/CC
  MW-M09-C04-40,Concrete Placement,2-Dec-11,2-Dec-11,0,2.5.3.9.2.1,MW-M09-C04,Material,TB/CC
  MW-M09-C03-40,Concrete Placement,12-Dec-11,12-Dec-11,0,2.5.3.9.2.2,MW-M09-C03,Material,TB/CC
  MW-M09-C02-40,Concrete Placement,21-Dec-11,21-Dec-11,0,2.5.3.9.2.3,MW-M09-C02,Material,TB/CC
  MW-M09-C01-40,Concrete Placement,28-Dec-11,28-Dec-11,1,2.5.3.9.2.4,MW-M09-C01,Material,TB/CC
  MW-M09-F03-40,Concrete Placement,7-Nov-11,7-Nov-11,0,2.5.3.9.1.1,MW-M09-F03,Material,TB/CC
  MW-M09-F01-40,Concrete Placement,21-Nov-11,21-Nov-11,1,2.5.3.9.1.3,MW-M09-F01,Material,TB/CC
  MW-M09-F02-40,Concrete Placement,12-Nov-11,12-Nov-11,1,2.5.3.9.1.2,MW-M09-F02,Material,TB/CC
  MW-CC3-F05-40,Concrete Placement,2-Nov-11,2-Nov-11,1,2.5.3.25.2.1,5,Material,TB/CC
  MW-CC3-F04-40,Concrete Placement,12-Nov-11,12-Nov-11,0,2.5.3.25.2.2,4,Material,TB/CC
  MW-CC3-F03-40,Concrete Placement,23-Nov-11,23-Nov-11,1,2.5.3.25.2.3,3,Material,TB/CC
  MW-CC3-F02-40,Concrete Placement,1-Dec-11,1-Dec-11,1,2.5.3.25.2.4,2,Material,TB/CC
  MW-CC3-H05-40,Concrete Placement,7-Dec-11,7-Dec-11,0,2.5.3.25.3.1,5,Material,TB/CC
  MW-CC3-H04-40,Concrete Placement,12-Dec-11,12-Dec-11,0,2.5.3.25.3.2,4,Material,TB/CC
  MW-CC3-H03-40,Concrete Placement,17-Dec-11,17-Dec-11,0,2.5.3.25.3.3,3,Material,TB/CC
  MW-CC3-G05-40,Concrete Placement,30-Nov-11,30-Nov-11,0,2.5.3.25.1.1,5,Material,TB/CC
  MW-CC3-G04-40,Concrete Placement,5-Dec-11,5-Dec-11,0,2.5.3.25.1.2,4,Material,TB/CC
  MW-CC3-G03-40,Concrete Placement,10-Dec-11,10-Dec-11,0,2.5.3.25.1.3,3,Material,TB/CC
  MW-M19-C01-40,Concrete Placement,16-Mar-12,16-Mar-12,1,2.5.3.19.2.4,MW-M19-C01,Material,TB/CC
  MW-M18-F01-40,Concrete Placement,24-Feb-12,24-Feb-12,1,2.5.3.18.1.3,MW-M18-F01,Material,TB/CC
  MC-CC3-D04-40,Concrete Placement,14-Jan-12,14-Jan-12,0,2.5.2.1.3.2,4,Material,TB/CC
  MC-CC3-D03-40,Concrete Placement,18-Jan-12,18-Jan-12,0,2.5.2.1.3.3,3,Material,TB/CC
  MC-CC3-D01-40,Concrete Placement,31-Jan-12,31-Jan-12,1,2.5.2.1.3.5,1,Material,TB/CC
  MC-CC3-D05-40,Concrete Placement,6-Jan-12,6-Jan-12,1,2.5.2.1.3.1,5,Material,TB/CC
  MC-CC3-D02-40,Concrete Placement,26-Jan-12,26-Jan-12,1,2.5.2.1.3.4,2,Material,TB/CC
  MC-CC3-C05-40,Concrete Placement,7-Feb-12,7-Feb-12,1,2.5.2.1.2.1,5,Material,TB/CC
  MC-CC3-C04-40,Concrete Placement,13-Feb-12,13-Feb-12,0,2.5.2.1.2.2,4,Material,TB/CC
  MC-CC3-C03-40,Concrete Placement,17-Feb-12,17-Feb-12,0,2.5.2.1.2.3,3,Material,TB/CC
  MC-CC3-C02-40,Concrete Placement,29-Feb-12,29-Feb-12,1,2.5.2.1.2.4,2,Material,TB/CC
  MC-CC3-C01-40,Concrete Placement,3-Mar-12,3-Mar-12,1,2.5.2.1.2.5,1,Material,TB/CC
  MC-CC3-E05-40,Concrete Placement,23-Sep-11,23-Sep-11,0,2.5.2.1.4.1,5,Material,TB/CC
  MC-CC3-E04-40,Concrete Placement,30-Sep-11,30-Sep-11,0,2.5.2.1.4.2,4,Material,TB/CC
  MC-CC3-E03-40,Concrete Placement,7-Oct-11,7-Oct-11,0,2.5.2.1.4.3,3,Material,TB/CC
  MC-CC3-E02-40,Concrete Placement,19-Oct-11,19-Oct-11,0,2.5.2.1.4.4,2,Material,TB/CC
  MC-CC3-E01-40,Concrete Placement,24-Oct-11,24-Oct-11,0,2.5.2.1.4.5,1,Material,TB/CC
  MC-CC3-I05-40,Concrete Placement,1-Nov-11,1-Nov-11,0,2.5.2.1.5.1,5,Material,TB/CC
  MC-CC3-I03-40,Concrete Placement,17-Nov-11,17-Nov-11,0,2.5.2.1.5.3,3,Material,TB/CC
  MC-CC3-I01-40,Concrete Placement,1-Dec-11,1-Dec-11,0,2.5.2.1.5.5,1,Material,TB/CC
  MC-CC3-I02-40,Concrete Placement,26-Nov-11,26-Nov-11,0,2.5.2.1.5.4,2,Material,TB/CC
  MC-CC3-I04-40,Concrete Placement,11-Nov-11,11-Nov-11,0,2.5.2.1.5.2,4,Material,TB/CC
  MC-CC3-B05-40,Concrete Placement,9-Mar-12,9-Mar-12,1,2.5.2.1.1.1,5,Material,TB/CC
  MC-CC3-B03-40,Concrete Placement,21-Mar-12,21-Mar-12,0,2.5.2.1.1.3,3,Material,TB/CC
  MC-CC3-B02-40,Concrete Placement,30-Mar-12,30-Mar-12,1,2.5.2.1.1.4,2,Material,TB/CC
  MC-CC3-B01-40,Concrete Placement,3-Apr-12,3-Apr-12,1,2.5.2.1.1.5,1,Material,TB/CC
  MC-CC3-B04-40,Concrete Placement,16-Mar-12,16-Mar-12,0,2.5.2.1.1.2,4,Material,TB/CC
  MC-CC4-E05-40,Concrete Placement,24-Sep-11,24-Sep-11,0,2.5.2.2.4.1,5,Material,TB/CC
  MC-CC4-E03-40,Concrete Placement,7-Oct-11,7-Oct-11,0,2.5.2.2.4.3,3,Material,TB/CC
  MC-CC4-E02-40,Concrete Placement,19-Oct-11,19-Oct-11,0,2.5.2.2.4.4,2,Material,TB/CC
  MC-CC4-E01-40,Concrete Placement,24-Oct-11,24-Oct-11,0,2.5.2.2.4.5,1,Material,TB/CC
  MC-CC4-E04-40,Concrete Placement,30-Sep-11,30-Sep-11,0,2.5.2.2.4.2,4,Material,TB/CC
  MC-CC4-C05-40,Concrete Placement,7-Feb-12,7-Feb-12,1,2.5.2.2.2.1,5,Material,TB/CC
  MC-CC4-C04-40,Concrete Placement,13-Feb-12,13-Feb-12,0,2.5.2.2.2.2,4,Material,TB/CC
  MC-CC4-C03-40,Concrete Placement,17-Feb-12,17-Feb-12,0,2.5.2.2.2.3,3,Material,TB/CC
  MC-CC4-C02-40,Concrete Placement,28-Feb-12,28-Feb-12,1,2.5.2.2.2.4,2,Material,TB/CC
  MC-CC4-C01-40,Concrete Placement,2-Mar-12,2-Mar-12,1,2.5.2.2.2.5,1,Material,TB/CC
  MC-CC4-D05-40,Concrete Placement,6-Jan-12,6-Jan-12,1,2.5.2.2.3.1,5,Material,TB/CC
  MC-CC4-D04-40,Concrete Placement,14-Jan-12,14-Jan-12,0,2.5.2.2.3.2,4,Material,TB/CC
  MC-CC4-D03-40,Concrete Placement,18-Jan-12,18-Jan-12,0,2.5.2.2.3.3,3,Material,TB/CC
  MC-CC4-D01-40,Concrete Placement,31-Jan-12,31-Jan-12,1,2.5.2.2.3.5,1,Material,TB/CC
  MC-CC4-D02-40,Concrete Placement,26-Jan-12,26-Jan-12,1,2.5.2.2.3.4,2,Material,TB/CC
  MC-CC4-I04-40,Concrete Placement,11-Nov-11,11-Nov-11,0,2.5.2.2.5.2,4,Material,TB/CC
  MC-CC4-I03-40,Concrete Placement,17-Nov-11,17-Nov-11,0,2.5.2.2.5.3,3,Material,TB/CC
  MC-CC4-I02-40,Concrete Placement,26-Nov-11,26-Nov-11,0,2.5.2.2.5.4,2,Material,TB/CC
  MC-CC4-I01-40,Concrete Placement,1-Dec-11,1-Dec-11,0,2.5.2.2.5.5,1,Material,TB/CC
  MC-CC4-I05-40,Concrete Placement,1-Nov-11,1-Nov-11,0,2.5.2.2.5.1,5,Material,TB/CC
  MC-CC4-B05-40,Concrete Placement,9-Mar-12,9-Mar-12,1,2.5.2.2.1.1,5,Material,TB/CC
  MC-CC4-B04-40,Concrete Placement,19-Mar-12,19-Mar-12,0,2.5.2.2.1.2,4,Material,TB/CC
  MC-CC4-B03-40,Concrete Placement,24-Mar-12,24-Mar-12,0,2.5.2.2.1.3,3,Material,TB/CC
  MC-CC4-B01-40,Concrete Placement,5-Apr-12,5-Apr-12,1,2.5.2.2.1.5,1,Material,TB/CC
  MC-CC4-B02-40,Concrete Placement,2-Apr-12,2-Apr-12,1,2.5.2.2.1.4,2,Material,TB/CC
  ME-M03-F02-40,Concrete Placement,14-Nov-11,14-Nov-11,1,2.5.1.3.1.2,ME-M03-F02,Material,TB/CC
  ME-M03-F01-40,Concrete Placement,25-Nov-11,25-Nov-11,1,2.5.1.3.1.3,ME-M03-F01,Material,TB/CC
  ME-M03-F03-40,Concrete Placement,8-Nov-11,8-Nov-11,0,2.5.1.3.1.1,ME-M03-F03,Material,TB/CC
  ME-M19-C01-40,Concrete Placement,25-Feb-12,27-Feb-12,1,2.5.1.19.2.4,ME-M19-C01,Material,TB/CC
  ME-M07-C04-40,Concrete Placement,16-Feb-12,16-Feb-12,1,2.5.1.7.2.1,ME-M07-C04,Material,TB/CC
  ME-M07-C02-40,Concrete Placement,9-Mar-12,9-Mar-12,0,2.5.1.7.2.3,ME-M07-C02,Material,TB/CC
  ME-M07-C01-40,Concrete Placement,16-Mar-12,16-Mar-12,2,2.5.1.7.2.4,ME-M07-C01,Material,TB/CC
  ME-M07-C03-40,Concrete Placement,28-Feb-12,28-Feb-12,1,2.5.1.7.2.2,ME-M07-C03,Material,TB/CC
  ME-M07-F01-40,Concrete Placement,6-Feb-12,6-Feb-12,1,2.5.1.7.1.3,ME-M07-F01,Material,TB/CC
  ME-M07-F02-40,Concrete Placement,31-Jan-12,31-Jan-12,1,2.5.1.7.1.2,ME-M07-F02,Material,TB/CC
  ME-M22-C04-40,Concrete Placement,17-Dec-11,17-Dec-11,1,2.5.1.22.2.1,ME-M22-C04,Material,TB/CC
  ME-M22-C03-40,Concrete Placement,28-Dec-11,28-Dec-11,1,2.5.1.22.2.2,ME-M22-C03,Material,TB/CC
  ME-M22-C07-40,Concrete Placement,30-Nov-11,30-Nov-11,0,2.5.1.22.2.5,ME-M22-C07,Material,TB/CC
  ME-M22-C05-40,Concrete Placement,12-Dec-11,12-Dec-11,0,2.5.1.22.2.7,ME-M22-C05,Material,TB/CC
  ME-M22-C06-40,Concrete Placement,7-Dec-11,7-Dec-11,0,2.5.1.22.2.6,ME-M22-C06,Material,TB/CC
  ME-M22-C09-40,Concrete Placement,21-Nov-11,21-Nov-11,0,2.5.1.22.2.8,ME-M22-C09,Material,TB/CC
  ME-M22-C08-40,Concrete Placement,25-Nov-11,25-Nov-11,0,2.5.1.22.2.9,ME-M22-C08,Material,TB/CC
  ME-M22-C02-40,Concrete Placement,7-Jan-12,7-Jan-12,1,2.5.1.22.2.3,ME-M22-C02,Material,TB/CC
  ME-M22-F03-40,Concrete Placement,29-Oct-11,29-Oct-11,1,2.5.1.22.1.1,ME-M22-F03,Material,TB/CC
  ME-M22-F01-40,Concrete Placement,14-Nov-11,14-Nov-11,1,2.5.1.22.1.3,ME-M22-F01,Material,TB/CC
  ME-M22-F05-40,Concrete Placement,8-Oct-11,8-Oct-11,0,2.5.1.22.1.4,ME-M22-F05,Material,TB/CC
  ME-M22-F02-40,Concrete Placement,2-Nov-11,2-Nov-11,1,2.5.1.22.1.2,ME-M22-F02,Material,TB/CC
  ME-M22-F04-40,Concrete Placement,21-Oct-11,21-Oct-11,1,2.5.1.22.1.5,ME-M22-F04,Material,TB/CC
  ME-M01-F03-40,Concrete Placement,23-Sep-11,23-Sep-11,1,2.5.1.1.1.1,ME-M01-F03,Material,TB/CC
  ME-M01-F02-40,Concrete Placement,28-Sep-11,28-Sep-11,1,2.5.1.1.1.2,ME-M01-F02,Material,TB/CC
  ME-M01-F01-40,Concrete Placement,5-Oct-11,5-Oct-11,1,2.5.1.1.1.3,ME-M01-F01,Material,TB/CC
  ME-M01-C04-40,Concrete Placement,11-Nov-11,11-Nov-11,1,2.5.1.1.2.1,ME-M01-C04,Material,TB/CC
  ME-M01-C02-40,Concrete Placement,21-Nov-11,21-Nov-11,1,2.5.1.1.2.3,ME-M01-C02,Material,TB/CC
  ME-M01-C01-40,Concrete Placement,1-Dec-11,1-Dec-11,0,2.5.1.1.2.4,ME-M01-C01,Material,TB/CC
  ME-M01-C07-40,Concrete Placement,19-Oct-11,19-Oct-11,1,2.5.1.1.2.5,ME-M01-C07,Material,TB/CC
  ME-M01-C06-40,Concrete Placement,25-Oct-11,25-Oct-11,1,2.5.1.1.2.6,ME-M01-C06,Material,TB/CC
  ME-M01-C03-40,Concrete Placement,17-Nov-11,17-Nov-11,1,2.5.1.1.2.2,ME-M01-C03,Material,TB/CC
  ME-M01-C05-40,Concrete Placement,31-Oct-11,31-Oct-11,0,2.5.1.1.2.7,ME-M01-C05,Material,TB/CC
  ME-M01-C08-40,Concrete Placement,11-Oct-11,11-Oct-11,0,2.5.1.1.2.8,ME-M01-C08,Material,TB/CC
  ME-M01-W09-40,Concrete Placement,7-Dec-11,7-Dec-11,1,2.5.1.1.3.1,ME-M01-W09,Material,TB/CC
  ME-M20-F03-40,Concrete Placement,16-Dec-11,16-Dec-11,0,2.5.1.20.1.1,ME-M20-F03,Material,TB/CC
  ME-M05-C01-40,Concrete Placement,13-Feb-12,13-Feb-12,1,2.5.1.5.2.4,ME-M05-C01,Material,TB/CC
  ME-M02-C04-40,Concrete Placement,9-Nov-11,9-Nov-11,1,2.5.1.2.2.1,ME-M02-C04,Material,TB/CC
  ME-M02-C03-40,Concrete Placement,19-Nov-11,19-Nov-11,1,2.5.1.2.2.2,ME-M02-C03,Material,TB/CC
  ME-M02-F03-40,Concrete Placement,15-Oct-11,15-Oct-11,0,2.5.1.2.1.1,ME-M02-F03,Material,TB/CC
  ME-M02-F02-40,Concrete Placement,22-Oct-11,22-Oct-11,1,2.5.1.2.1.2,ME-M02-F02,Material,TB/CC
  ME-M02-F01-40,Concrete Placement,27-Oct-11,27-Oct-11,1,2.5.1.2.1.3,ME-M02-F01,Material,TB/CC
  ME-M14-F03-40,Concrete Placement,17-Nov-11,17-Nov-11,1,2.5.1.14.1.1,ME-M14-F03,Material,TB/CC
  ME-M14-F02-40,Concrete Placement,23-Nov-11,23-Nov-11,1,2.5.1.14.1.2,ME-M14-F02,Material,TB/CC
  ME-M14-F01-40,Concrete Placement,29-Nov-11,29-Nov-11,1,2.5.1.14.1.3,ME-M14-F01,Material,TB/CC
  ME-M14-C04-40,Concrete Placement,9-Dec-11,9-Dec-11,1,2.5.1.14.2.1,ME-M14-C04,Material,TB/CC
  ME-M14-C03-40,Concrete Placement,17-Dec-11,17-Dec-11,1,2.5.1.14.2.2,ME-M14-C03,Material,TB/CC
  ME-M13-F03-40,Concrete Placement,22-Oct-11,22-Oct-11,1,2.5.1.13.1.1,ME-M13-F03,Material,TB/CC
  ME-M13-F02-40,Concrete Placement,29-Oct-11,29-Oct-11,1,2.5.1.13.1.2,ME-M13-F02,Material,TB/CC
  ME-M13-F01-40,Concrete Placement,7-Nov-11,7-Nov-11,0,2.5.1.13.1.3,ME-M13-F01,Material,TB/CC
  ME-M13-W09-40,Concrete Placement,23-Dec-11,23-Dec-11,1,2.5.1.13.3.1,ME-M13-W09,Material,TB/CC
  ME-M13-W08-40,Concrete Placement,3-Jan-12,3-Jan-12,0,2.5.1.13.3.2,ME-M13-W08,Material,TB/CC
  ME-M13-W07-40,Concrete Placement,10-Jan-12,10-Jan-12,0,2.5.1.13.3.3,ME-M13-W07,Material,TB/CC
  ME-M13-C04-40,Concrete Placement,17-Nov-11,17-Nov-11,1,2.5.1.13.2.1,ME-M13-C04,Material,TB/CC
  ME-M13-C03-40,Concrete Placement,29-Nov-11,29-Nov-11,1,2.5.1.13.2.2,ME-M13-C03,Material,TB/CC
  ME-M13-C02-40,Concrete Placement,9-Dec-11,9-Dec-11,0,2.5.1.13.2.3,ME-M13-C02,Material,TB/CC
  ME-M13-C01-40,Concrete Placement,16-Dec-11,16-Dec-11,1,2.5.1.13.2.4,ME-M13-C01,Material,TB/CC
  ME-M12-F03-40,Concrete Placement,26-Sep-11,26-Sep-11,1,2.5.1.12.1.1,ME-M12-F03,Material,TB/CC
  ME-M12-F02-40,Concrete Placement,1-Oct-11,1-Oct-11,1,2.5.1.12.1.2,ME-M12-F02,Material,TB/CC
  ME-M12-F01-40,Concrete Placement,7-Oct-11,7-Oct-11,1,2.5.1.12.1.3,ME-M12-F01,Material,TB/CC
  ME-M12-C04-40,Concrete Placement,22-Oct-11,22-Oct-11,1,2.5.1.12.2.1,ME-M12-C04,Material,TB/CC
  ME-M12-C03-40,Concrete Placement,1-Nov-11,1-Nov-11,1,2.5.1.12.2.2,ME-M12-C03,Material,TB/CC
  ME-M12-C01-40,Concrete Placement,23-Nov-11,23-Nov-11,1,2.5.1.12.2.4,ME-M12-C01,Material,TB/CC
  ME-M12-C02-40,Concrete Placement,14-Nov-11,14-Nov-11,0,2.5.1.12.2.3,ME-M12-C02,Material,TB/CC
  ME-M12-W09-40,Concrete Placement,30-Nov-11,30-Nov-11,1,2.5.1.12.3.1,ME-M12-W09,Material,TB/CC
  ME-M12-W08-40,Concrete Placement,6-Dec-11,6-Dec-11,0,2.5.1.12.3.2,ME-M12-W08,Material,TB/CC
  ME-M12-W07-40,Concrete Placement,14-Dec-11,14-Dec-11,0,2.5.1.12.3.3,ME-M12-W07,Material,TB/CC
  ME-M11-F03-40,Concrete Placement,13-Mar-12,13-Mar-12,0,2.5.1.11.1.1,ME-M11-F03,Material,TB/CC
  ME-M11-F02-40,Concrete Placement,19-Mar-12,19-Mar-12,0,2.5.1.11.1.2,ME-M11-F02,Material,TB/CC
  ME-M08-F03-40,Concrete Placement,14-Feb-12,14-Feb-12,0,2.5.1.8.1.1,ME-M08-F03,Material,TB/CC
  ME-M08-F01-40,Concrete Placement,25-Feb-12,25-Feb-12,1,2.5.1.8.1.3,ME-M08-F01,Material,TB/CC
  ME-M08-F02-40,Concrete Placement,18-Feb-12,18-Feb-12,1,2.5.1.8.1.2,ME-M08-F02,Material,TB/CC
  ME-M08-C04-40,Concrete Placement,5-Mar-12,5-Mar-12,0,2.5.1.8.2.1,ME-M08-C04,Material,TB/CC
  ME-M08-C03-40,Concrete Placement,13-Mar-12,13-Mar-12,0,2.5.1.8.2.2,ME-M08-C03,Material,TB/CC
  ME-M10-F03-40,Concrete Placement,24-Feb-12,24-Feb-12,0,2.5.1.10.1.1,ME-M10-F03,Material,TB/CC
  ME-M10-F02-40,Concrete Placement,29-Feb-12,29-Feb-12,1,2.5.1.10.1.2,ME-M10-F02,Material,TB/CC
  ME-M10-F01-40,Concrete Placement,7-Mar-12,7-Mar-12,1,2.5.1.10.1.3,ME-M10-F01,Material,TB/CC
  ME-M10-C04-40,Concrete Placement,16-Mar-12,16-Mar-12,0,2.5.1.10.2.1,ME-M10-C04,Material,TB/CC
  ME-M09-C03-40,Concrete Placement,3-Mar-12,3-Mar-12,0,2.5.1.9.2.2,ME-M09-C03,Material,TB/CC
  ME-M09-C01-40,Concrete Placement,14-Mar-12,14-Mar-12,1,2.5.1.9.2.4,ME-M09-C01,Material,TB/CC
  ME-M09-C04-40,Concrete Placement,25-Feb-12,25-Feb-12,0,2.5.1.9.2.1,ME-M09-C04,Material,TB/CC
  ME-M09-C02-40,Concrete Placement,10-Mar-12,10-Mar-12,0,2.5.1.9.2.3,ME-M09-C02,Material,TB/CC
  ME-M09-F03-40,Concrete Placement,3-Feb-12,3-Feb-12,0,2.5.1.9.1.1,ME-M09-F03,Material,TB/CC
  ME-M09-F02-40,Concrete Placement,8-Feb-12,8-Feb-12,1,2.5.1.9.1.2,ME-M09-F02,Material,TB/CC
  ME-M09-F01-40,Concrete Placement,14-Feb-12,14-Feb-12,1,2.5.1.9.1.3,ME-M09-F01,Material,TB/CC
  ME-M17-C01-40,Concrete Placement,9-Mar-12,9-Mar-12,1,2.5.1.17.2.4,ME-M17-C01,Material,TB/CC
  ME-M23-F06-40,Concrete Placement,8-Oct-11,8-Oct-11,0,2.5.1.23.1.6,ME-M23-F06,Material,TB/CC
  ME-M23-F04-40,Concrete Placement,22-Oct-11,22-Oct-11,0,2.5.1.23.1.4,ME-M23-F04,Material,TB/CC
  ME-M23-F05-40,Concrete Placement,17-Oct-11,17-Oct-11,0,2.5.1.23.1.7,ME-M23-F05,Material,TB/CC
  ME-M23-F09-40,Concrete Placement,20-Sep-11,20-Sep-11,1,2.5.1.23.1.9,ME-M23-F09,Material,TB/CC
  ME-M23-F03-40,Concrete Placement,2-Nov-11,2-Nov-11,1,2.5.1.23.1.1,ME-M23-F03,Material,TB/CC
  ME-M23-F02-40,Concrete Placement,9-Nov-11,9-Nov-11,1,2.5.1.23.1.2,ME-M23-F02,Material,TB/CC
  ME-M23-F01-40,Concrete Placement,19-Nov-11,19-Nov-11,1,2.5.1.23.1.3,ME-M23-F01,Material,TB/CC
  ME-M23-F07-40,Concrete Placement,1-Oct-11,1-Oct-11,0,2.5.1.23.1.5,ME-M23-F07,Material,TB/CC
  ME-M23-F08-40,Concrete Placement,26-Sep-11,26-Sep-11,1,2.5.1.23.1.8,ME-M23-F08,Material,TB/CC
  ME-M23-C03-40,Concrete Placement,10-Dec-11,10-Dec-11,1,2.5.1.23.2.2,ME-M23-C03,Material,TB/CC
  ME-M23-C02-40,Concrete Placement,17-Dec-11,17-Dec-11,0,2.5.1.23.2.3,ME-M23-C02,Material,TB/CC
  ME-M23-C04-40,Concrete Placement,2-Dec-11,2-Dec-11,0,2.5.1.23.2.1,ME-M23-C04,Material,TB/CC
  ME-M23-C01-40,Concrete Placement,21-Dec-11,21-Dec-11,1,2.5.1.23.2.4,ME-M23-C01,Material,TB/CC
  ME-M21-C04-40,Concrete Placement,22-Dec-11,22-Dec-11,0,2.5.1.21.2.1,ME-M21-C04,Material,TB/CC
  ME-M21-C03-40,Concrete Placement,3-Jan-12,3-Jan-12,0,2.5.1.21.2.2,ME-M21-C03,Material,TB/CC
  ME-M21-C05-40,Concrete Placement,13-Dec-11,13-Dec-11,0,2.5.1.21.2.5,ME-M21-C05,Material,TB/CC
  ME-M21-F03-40,Concrete Placement,23-Nov-11,23-Nov-11,1,2.5.1.21.1.1,ME-M21-F03,Material,TB/CC
  ME-M21-F02-40,Concrete Placement,30-Nov-11,30-Nov-11,1,2.5.1.21.1.2,ME-M21-F02,Material,TB/CC
  ME-M21-F01-40,Concrete Placement,6-Dec-11,6-Dec-11,1,2.5.1.21.1.3,ME-M21-F01,Material,TB/CC
  ME-CC4-L04-40,Concrete Placement,27-Oct-11,27-Oct-11,0,2.5.1.25.2.2,4,Material,TB/CC
  ME-CC4-L03-40,Concrete Placement,1-Nov-11,1-Nov-11,0,2.5.1.25.2.3,3,Material,TB/CC
